date,state_code,gender,age_bucket,pct_hh_cli_weighted,pct_cmnty_cli_weighted,pct_hh_fever_weighted,pct_hh_sore_throat_weighted,pct_hh_cough_weighted,pct_hh_shortness_of_breath_weighted,pct_hh_difficulty_breathing_weighted,pct_self_fever_weighted,pct_self_cough_weighted,pct_self_shortness_of_breath_weighted,pct_self_difficulty_breathing_weighted,pct_self_tiredness_or_exhaustion_weighted,pct_self_nasal_congestion_weighted,pct_self_runny_nose_weighted,pct_self_muscle_joint_aches_weighted,pct_self_sore_throat_weighted,pct_self_persistent_pain_pressure_in_chest_weighted,pct_self_nausea_vomiting_weighted,pct_self_diarrhea_weighted,pct_self_anosmia_ageusia_weighted,pct_self_other_weighted,pct_self_none_of_above_weighted,pct_self_multiple_symptoms_weighted,pct_worked_outside_home_weighted,pct_avoid_contact_all_or_most_time_weighted,pct_diabetes_weighted,pct_cancer_weighted,pct_heart_disease_weighted,pct_high_blood_pressure_weighted,pct_asthma_weighted,pct_chronic_lung_disease_weighted,pct_kidney_disease_weighted,pct_autoimmune_disorder_weighted,pct_no_above_medical_conditions_weighted,pct_multiple_medical_conditions_weighted,cases,daily_case
2020-06-25,ak,overall,overall,0.4108,9.25,1.4806,5.2702,8.4385,5.4498,1.9042,0.5173,7.105,2.6126,1.9241,13.1914,15.1137,15.519,10.8829,6.4643,1.0712,1.6068,6.2482,0.7034,1.1834,68.6675,24.6787,51.1897,44.2103,14.2458,4.1282,5.1675,31.5144,17.8131,3.7306,4.4188,8.7523,46.042,20.493000000000002,971,45.0
2020-06-26,ak,overall,overall,0.0,9.8135,0.0,7.3032,12.8978,6.2952,2.6203,0.5304,9.9285,3.2164,1.6218,21.625,11.7693,12.9116,8.317,5.9258,3.0183,1.403,8.1018,1.2995,1.0952,59.6637,24.3981,45.2579,40.2618,11.2821,4.993,5.909,38.0942,11.6782,2.6503,2.0773,5.9110000000000005,47.9341,21.1403,1001,30.0
2020-06-27,ak,overall,overall,0.8418,11.481,0.8418,6.1627,15.163,1.9396,1.9396,0.8418,14.7379,1.4877,1.4877,10.5753,10.5464,9.4233,12.6292,4.1832,1.3949,1.0974,7.4152,0.0,2.1653,63.2914,19.5476,47.993,45.4831,15.062999999999999,5.3115,4.0367,30.2091,19.2666,2.8748,2.0883,3.4175,46.17100000000001,20.62,1027,26.0
2020-06-28,ak,overall,overall,0.0,8.6436,0.0,9.7777,11.7255,2.7729,3.1288,0.0,10.3793,2.7729,2.0036,13.9019,14.102,13.9248,9.346,9.3469,1.541,3.3052,4.4376,1.1981,1.9767,61.3952,20.365,53.75,36.0621,8.3814,3.5344,3.3778,26.8284,15.6496,4.5760000000000005,1.766,5.1953,56.0085,18.4882,1060,33.0
2020-06-29,ak,overall,overall,0.4087,10.7526,0.4087,6.2248,11.0872,2.4542,3.7868,0.0,7.5058,3.5193,1.4611,9.5493,8.3027,11.8802,13.1587,5.4815,0.4087,3.2937,8.5627,1.5847,1.5775,66.2776,19.692999999999998,52.1488,45.1923,13.4228,6.1897,6.9862,26.6742,15.4979,2.9489,1.6487,7.6082,50.1842,21.4238,1085,25.0
2020-06-30,ak,overall,overall,1.2542,13.3923,2.1599,7.8660000000000005,12.8158,5.5089,1.7038,1.6615,9.2816,4.3489,1.7038,13.9057,11.7581,10.4687,9.9695,4.61,3.2774,5.1749,4.8485,1.9517,5.3677,68.5063,22.7957,53.9258,46.4183,4.8198,4.4866,3.3234,26.8922,16.5635,1.3249,0.8174,7.6474,56.2514,15.5025,1132,47.0
2020-07-01,ak,overall,overall,1.6363,13.2807,1.6363,7.3587,11.6148,3.9255,2.6987,0.5028,7.6807,2.5144,1.3529,13.1749,9.4984,11.1232,12.7505,6.5137,2.0863,2.714,4.2992,1.3529,3.2126,66.146,18.9084,55.7647,45.4175,8.0793,4.4764,2.9778,21.3247,11.7611,2.825,0.9903,5.9922,58.4942,14.6775,1174,42.0
2020-07-02,ak,overall,overall,0.0,14.6282,0.0,5.2442,18.9305,8.0344,4.1669,0.0,12.4786,5.8304,2.2196,19.0657,15.8345,15.0041,9.9781,4.1363,0.6346,4.7339,9.5997,0.5166,3.8891,62.0844,23.862,46.9206,45.8755,9.7517,1.8908,10.0323,32.3727,20.6852,6.3357,3.7715,10.3074,48.0073,23.5865,1224,50.0
2020-07-03,ak,overall,overall,0.3256,16.1542,0.3256,3.0797,10.1444,2.4208,1.8257,0.3256,6.92,2.4208,4.1453,15.2858,10.5638,13.6329,10.5428,4.0449,1.3206,0.9698,4.5783,0.3256,1.7083,69.5335,21.0703,48.742,44.6944,10.9475,3.1109,4.7272,29.9317,17.0104,2.6725,3.1439999999999997,8.4673,49.0575,20.9577,1284,60.0
2020-07-04,ak,overall,overall,0.6101,10.9963,1.8456,8.125,13.6674,5.2463,3.1097,0.0,9.9419,4.2207,2.6885,16.4916,13.0807,16.6479,14.1275,6.5564,0.593,2.7575,7.4605,0.6759,1.6032,60.1237,25.649,51.9464,48.9154,9.5466,3.6818,3.9774,21.4785,18.6143,5.4979,2.1511,5.3592,55.5827,14.7536,1339,55.0
2020-07-05,ak,overall,overall,1.1834,15.6634,1.1834,6.1881,8.9442,3.5978,4.1005,0.6906,5.2365,3.2684,2.2947,14.1571,9.5287,11.0106,13.6121,4.8829,0.0,1.5982,7.9568,1.3266,4.9798,61.4699,21.0971,53.888999999999996,43.9142,6.4744,5.4441,5.2596,23.9462,20.3059,1.926,2.656,6.3455,53.2821,18.1345,1371,32.0
2020-07-06,ak,overall,overall,0.298,14.7933,0.7904,8.3177,16.3237,3.7657,1.5421,0.9071,11.0813,3.9124,2.022,12.7104,15.169,11.3601,11.9134,8.7263,3.6739,4.6698,8.0186,0.4147,6.1369,60.1741,26.7829,53.6473,41.4575,11.0784,5.3657,3.6615,22.6347,17.2389,2.3951,2.7563,6.3117,58.7821,20.6141,1401,30.0
2020-07-07,ak,overall,overall,1.1211,13.845999999999998,1.1211,5.5706,10.3941,4.5936,2.4509,0.0,6.0777,4.244,2.4661,17.5994,9.349,8.0656,14.6068,5.239,1.2927,3.4535,4.3199,0.6187,0.5877,63.1392,22.6633,56.0835,48.4564,6.335,6.4558,6.8227,26.2779,19.1223,3.3031,1.6517,9.7808,49.0055,22.311999999999998,1423,22.0
2020-07-08,ak,overall,overall,0.4111,16.9252,0.4111,6.5159,10.7315,4.7589,1.631,0.9749,7.6546,3.3203,0.8059,16.8057,15.2348,11.824000000000002,13.206,5.5532,0.8059,4.8214,6.6724,0.7114,3.216,62.8445,23.916,50.6014,43.162,12.07,4.909,5.4463,27.8481,14.2261,6.2596,3.1830000000000003,6.7384,50.4333,19.7961,1472,49.0
2020-07-09,ak,overall,overall,0.2655,15.9314,0.6373,4.8882,9.3403,5.5595,3.6008,0.6373,8.1648,0.9546,1.4294,11.1956,9.9365,9.3616,9.5722,3.0753,0.0,2.1495,5.8582,0.54,2.9899,70.4635,18.9306,47.0643,45.3086,12.2475,4.5701,4.9209,25.1714,21.0275,2.1678,1.305,6.7816,47.3689,21.6551,1521,49.0
2020-07-10,ak,overall,overall,0.0,16.1294,0.0,5.9196,15.0068,6.8837,2.2643,0.0,12.142999999999999,5.0262,2.376,15.7173,11.0549,10.3444,7.1357,6.2234,3.4019999999999997,2.5146,4.4956,0.9253,4.6028,63.7582,19.0205,53.2216,48.7691,7.7453,4.7643,2.4824,20.3241,15.0735,1.7385,0.0,4.0558,63.2269,15.5273,1579,58.0
2020-07-11,ak,overall,overall,0.1545,18.2004,0.1545,4.5935,9.3001,8.9702,4.5239,0.1545,7.6519,7.2648,3.8032,14.2743,16.5855,14.2897,10.9759,2.5728,0.7207,1.0747,4.6812,1.2879,3.1448,63.1,25.2234,55.0746,37.6164,8.8804,6.3168,5.3104,33.1552,20.1822,3.8494,0.5091,7.329,44.6012,23.7965,1656,77.0
2020-07-12,ak,overall,overall,0.7422,16.0471,0.7422,6.0898,10.2646,5.3268,3.2739999999999996,0.2935,10.5469,3.2576,2.1156,12.7795,9.6276,6.457999999999999,6.9227,5.6216,0.536,2.2704,2.6476,0.7672,2.8606,70.8307,19.6619,48.3315,49.3229,11.5301,7.4241,6.718,23.9681,17.0159,4.1811,1.5436,6.8937,54.8951,20.4638,1772,116.0
2020-07-13,ak,overall,overall,0.7017,14.8459,0.927,5.8488,13.4672,8.5455,1.5048,0.2253,8.771,3.9467,1.6885,13.6603,8.1858,11.912,12.5393,5.7569,1.7005,2.6963,6.8603,1.3122,3.1093,60.955,19.5533,52.388000000000005,44.3342,9.0626,3.8449,3.2989,23.14,13.8531,2.6724,0.951,8.0301,56.9425,15.7495,1843,71.0
2020-07-14,ak,overall,overall,0.7536,18.3879,0.7536,4.2402,12.6204,3.7438,2.5897,0.0,8.3593,2.9943,1.6167,12.3334,9.5147,10.3005,10.9561,2.6128,0.0,2.0967,4.3384,0.0,1.7515,65.4618,16.8719,54.2244,44.0664,10.5562,5.1474,4.3707,28.3108,18.7291,3.9394,2.5713,5.5172,50.1391,22.6883,1897,54.0
2020-07-15,ak,overall,overall,0.0,18.1579,1.4249,10.8776,12.45,5.9402,1.3406,0.6569,11.245999999999999,2.0736,1.3406,20.1467,12.7331,14.9795,9.9248,6.1608,2.5716,2.8753,3.1831,2.424,2.7395,63.435,25.7366,52.465,53.345,7.9941,5.85,1.4511,29.5581,14.1345,1.3537,1.6415,8.8385,45.8866,13.5047,1958,61.0
2020-07-16,ak,overall,overall,0.4608,15.4001,1.2844,9.9674,13.2777,4.3091,5.4356,0.0,10.9976,3.8381,4.3556,16.4116,13.1639,10.9251,10.2585,9.5897,1.6408,1.7209999999999999,4.2487,1.1285,3.1507,61.7781,25.4034,60.8242,37.5422,8.0721,5.6258,6.2888,21.6259,16.889,2.354,0.9317,5.0377,53.8809,14.1078,2034,76.0
2020-07-17,ak,overall,overall,0.0,15.5112,0.5265,5.2886,10.4253,5.3765,2.1479,0.5265,8.2326,4.3977,3.4199,17.3196,11.6747,10.7492,10.4792,4.352,3.7579,2.9462,3.1801,1.4454,2.8143,66.7701,23.5985,50.5754,51.0861,11.0632,4.1556,1.8821,30.5763,14.2052,3.7765,3.1305,5.5035,47.5872,20.1476,2083,49.0
2020-07-18,ak,overall,overall,0.2764,14.8902,0.2764,4.6947,18.0753,1.5075,2.1242,0.2764,14.2249,1.1815,1.6961,13.3679,10.3748,9.4665,10.993,4.4285,4.8393,1.0592,3.8401,0.7637,1.0423,68.4874,19.5882,56.5861,45.1292,11.3113,3.9592,4.8784,34.5661,18.3681,2.3761,0.6674,5.6495,44.2351,18.7221,2157,74.0
2020-07-19,ak,overall,overall,1.6968,15.6815,1.6968,5.2839,8.1144,2.4992,2.9989999999999997,0.0,5.8797,1.2886,2.1389,10.9002,11.1428,6.7115,6.6165,3.3133,1.7166,1.5062,4.5692,1.3234,2.0356,71.8204,14.7049,60.0277,40.8907,13.3355,7.0179,5.5417,29.5644,15.814,0.6414,1.5315,8.9806,49.1301,23.9001,2275,118.0
2020-07-20,ak,overall,overall,0.866,22.6852,1.7319,5.1006,10.1177,4.4708,1.8723,1.9104,11.3197,1.7045,1.3554,15.2177,11.8906,9.8235,12.5848,3.7448,1.5715,3.1239999999999997,2.0536,1.3766,3.3106,60.7694,20.6028,57.0803,43.8855,12.3271,4.7372,4.5252,29.1855,11.2793,2.8679,0.4417,10.5238,51.6815,20.5594,2412,137.0
2020-07-21,ak,overall,overall,1.153,16.4817,1.153,3.3127,12.6081,6.763999999999999,4.407,0.5719,8.0282,5.8088,2.7776,15.8858,12.9258,5.2614,11.2823,1.8127,3.3454,2.1389,7.907,0.3976,2.2461,66.4065,19.5955,57.1844,43.6708,10.8382,3.4019,9.7725,32.8381,18.4749,3.1168,1.8269,6.7304,48.7403,25.7771,2523,111.0
2020-07-22,ak,overall,overall,0.0,24.404,0.0,8.1003,17.1303,7.2825,4.6649,0.0,13.6384,3.3965,3.1914,16.6928,12.1745,8.6319,12.7263,8.3387,5.4678,2.104,4.8323,2.9574,2.7839,67.9502,24.8489,60.0759,44.3964,10.6466,4.0677,7.562,24.906,17.7143,4.8413,1.006,3.322,56.1617,19.8086,2617,94.0
2020-07-23,ak,overall,overall,0.5024,16.2011,1.0047,5.0541,10.8603,3.7358,1.1917,1.5903,7.3013,3.2335,0.6894,14.2133,10.5436,7.197,9.904,1.7327,1.8762,3.3241,5.2753,0.7384,3.179,66.2176,20.561,50.2188,46.5497,5.1115,5.1987,2.4816,28.2206,14.8566,4.5871,0.9358,5.1426,52.0977,15.3385,2682,65.0
2020-07-24,ak,overall,overall,1.9683,20.5515,2.4273,4.3096,10.1748,7.117999999999999,1.4668,1.4798,6.3103,4.7045,1.4668,14.9847,10.639000000000001,11.1883,16.609,5.7409,2.4606,3.4898,2.4391,0.4859,1.9323,66.7585,25.0803,55.3965,46.3997,15.0385,4.6302,8.2068,27.7141,10.5636,3.9106,4.9507,7.1845,57.7251,21.9143,2746,64.0
2020-07-25,ak,overall,overall,1.5752,24.7986,2.0853,11.6783,14.4114,2.8498,4.4148,1.5752,7.3505,3.4392,2.926,12.7584,12.1003,7.33,12.5238,10.2592,2.5986,2.5295,5.5973,0.3836,2.7919,60.8082,18.8758,53.0308,48.8432,8.7364,2.3533,4.321000000000001,24.2242,11.2446,3.3921,1.8511,8.493,59.3142,14.0589,2866,120.0
2020-07-26,ak,overall,overall,3.2633,18.9621,3.2633,4.6948,8.8958,1.6355,1.0806,1.9315,3.8038,0.0,0.0,14.3887,7.7766,8.2456,13.133,1.5139,1.7183,0.4558,4.7454,0.0,3.1423,70.4919,18.0395,55.7365,47.3258,10.9934,2.0422,2.5427,35.5518,20.0086,1.972,2.85,4.5071,47.0853,20.4606,3100,234.0
2020-07-27,ak,overall,overall,0.0,18.272000000000002,0.0,3.9001,13.9379,3.0888,1.0016,0.612,13.0489,2.0586,1.3489,14.4494,12.2438,11.315999999999999,11.0031,4.6364,0.9767,2.4536,3.7397,0.39399999999999996,0.4395,62.3365,23.2273,57.7261,48.885,10.6751,4.0873,5.5177,28.0464,16.3529,3.4376,3.3359,3.327,52.5155,17.4129,3204,104.0
2020-07-28,ak,overall,overall,0.695,14.2352,1.1146,7.0906,6.7944,5.1293,2.9098,1.1146,6.6345,3.7802,0.9986,12.8312,14.1768,7.8055,10.1117,4.2454,2.0202,3.179,8.9172,0.4196,0.4196,64.7711,17.2711,58.037,45.0842,9.7205,4.8039,4.1328,24.1104,13.3327,1.6028,1.2661,5.3487,54.7551,15.2799,3348,144.0
2020-07-29,ak,overall,overall,0.4352,15.2395,1.1361,6.0815,10.9073,5.0314,3.3315,0.4352,7.0913,2.1494,1.9876,19.7771,10.5893,12.1493,10.4698,4.5898,2.6424,2.7573,5.9013,1.4963,1.9965,64.9515,19.9037,61.6527,47.9862,8.1901,4.3162,5.1425,29.7855,20.7846,2.4009,1.8836,4.0156,48.0478,16.9792,3440,92.0
2020-07-30,ak,overall,overall,2.1631,17.0962,2.1631,8.7089,11.6314,6.6678,6.0503,2.1689,8.6265,5.5284,4.3832,13.0723,14.3443,16.1585,15.0167,8.5778,2.9499,4.3762,5.8431,1.1214,3.6572,63.4214,22.4352,50.6433,46.1932,9.0998,4.896,1.915,27.5019,20.4147,4.7495,1.5238,3.6809,52.6188,20.9664,3557,117.0
2020-07-31,ak,overall,overall,0.0,22.8633,0.8877,4.4708,5.5513,4.5752,2.7245,0.0,3.8828,2.4155,0.5649,10.2432,7.6955,6.3554,7.4304,2.3195,0.963,2.0618,2.987,0.0,0.5649,74.8807,14.9104,58.6365,44.6007,11.4152,5.9548,4.9755,32.1104,10.8459,3.8482,4.7934,9.2205,52.2595,20.6426,3675,118.0
2020-08-01,ak,overall,overall,2.3117,20.2783,2.6583,4.243,11.7869,7.7043,5.723,2.3117,12.2163,5.3797,6.3704,11.7589,9.6154,9.5402,10.2643,7.4457,3.8487,4.0801,8.0792,1.8719999999999999,1.4498,71.8226,19.8229,58.4726,46.2901,12.651,8.3258,8.3567,21.9326,17.8459,2.5792,2.0457,9.3176,56.9191,20.3685,3825,150.0
2020-08-02,ak,overall,overall,0.4667,19.537,0.4667,6.7763,14.2635,3.7967,3.4367,0.9054,10.8586,2.6951,1.1276,17.1646,11.9492,9.3389,12.4885,5.9721,2.3652,7.8393,2.8865,3.8208,4.5253,66.1098,21.3695,64.7501,45.6092,11.7387,3.2302,3.6635,26.3981,14.0033,3.7272,1.0143,6.5175,58.0208,17.9179,3982,157.0
2020-08-03,ak,overall,overall,0.0,15.6748,0.0,8.3676,12.2318,6.563,5.6326,0.0,11.9023,4.1911,2.47,21.164,8.5477,9.9322,11.7249,8.3431,2.4451,4.683,11.2068,2.1821,3.3031,68.7454,24.8762,53.4685,48.8959,7.624,3.8399,4.0229,22.859,16.8213,3.0539,1.1756,9.6416,51.2784,14.3012,4062,80.0
2020-08-04,ak,overall,overall,0.0,12.4515,0.0,7.3025,9.5895,7.3486,4.9517,0.535,8.3026,5.5051,5.6564,15.5876,9.8808,7.8517,14.7966,7.0261,2.6593,4.3258,4.4359,1.8056,3.1572,69.8759,19.8909,52.1233,43.1321,9.4551,3.2379,5.3349,26.1417,21.1936,6.6625,1.2666,10.6829,48.8083,18.6075,4123,61.0
2020-08-05,ak,overall,overall,0.9267,15.6545,1.1918,6.2271,8.8731,4.1048,2.8466,1.2147,11.1254,6.6124,2.2691,14.0465,8.8187,7.6765,9.2253,7.6039,2.0332,4.6424,3.053,1.8065,6.0089999999999995,67.1732,21.1868,55.7017,45.9621,10.5212,3.9693,7.4568,29.0735,14.9198,3.19,1.0378,6.8321,52.0339,19.2683,4181,58.0
2020-08-06,ak,overall,overall,1.7872,17.145,1.7872,7.934,15.3389,5.3869,2.0106,1.7872,11.73,4.8301,1.6772,16.823,14.5027,10.3949,12.7815,7.664,0.5568,6.553999999999999,5.7749,1.4504,0.5568,64.2415,24.276,54.352,51.474,9.3621,8.0028,6.7639,28.4097,17.2323,4.4966,1.1205,4.6077,44.8279,17.3468,4221,40.0
2020-08-07,ak,overall,overall,0.3187,14.5433,1.3314,6.0605,9.1411,3.2232,2.0036,2.5393,7.0728,2.2511,1.3816,8.3007,6.5629,5.4743,3.5385,5.1042,1.169,1.9859,4.5998,0.8453,3.3835,76.6002,12.7701,55.1423,42.1818,11.825,4.3845,4.1477,25.0738,10.5981,3.1607,1.7529,8.6233,55.8653,16.8393,4286,65.0
2020-08-08,ak,overall,overall,1.1077,18.143,1.1077,4.3322,8.7203,2.7869,0.8396,1.1077,7.1461,1.9473,0.0,12.2313,11.8389,9.3237,10.5392,5.5520000000000005,3.4664,3.9124,4.2282,3.2202,1.9487,66.4305,17.0763,47.9217,53.8546,12.0884,7.6438,3.0057,28.239,14.0484,1.6446,2.9826,5.4201,53.3708,21.414,4371,85.0
2020-08-09,ak,overall,overall,0.0,14.1793,0.0,5.8838,6.877000000000001,2.694,1.5866,0.2899,5.1796,1.9994,1.5866,10.6761,8.7619,11.1796,12.7339,4.8654,2.7662,3.313,4.4448,0.0,2.3424,68.6186,15.7987,59.3554,40.4874,6.8068,4.5765,1.0592,25.291,15.7556,4.9716,0.2905,8.0251,56.1043,17.526,4471,100.0
2020-08-10,ak,overall,overall,0.6403,18.7692,0.6403,3.5104,17.257,6.1387,2.9895,0.6403,12.0722,2.6056,1.0094,17.8809,12.2136,9.2482,12.5861,2.0167,3.2339,0.6438,3.0717,0.0,2.6913,64.3313,22.8076,55.6179,41.7415,7.4486,3.5289,5.1268,34.0693,17.6259,2.625,1.2176,6.5094,49.3633,18.6036,4537,66.0
2020-08-11,ak,overall,overall,1.6189,12.493,2.7377,11.8742,12.3961,6.8252,3.0178,0.4576,7.6045,2.7493,1.9517,11.8255,8.1774,13.048,8.402000000000001,7.7889,0.9029,3.3626,7.9808,0.9715,2.6538,67.3876,14.9367,53.5666,53.3318,7.591,3.4143,6.2514,29.2232,16.8361,4.2663,1.264,3.605,56.3769,17.5303,4587,50.0
2020-08-12,ak,overall,overall,1.1641,19.8777,1.1641,7.1102,8.6151,5.2464,3.6459,0.0,5.6331,2.3114,0.5516,15.2875,11.3743,2.9908,11.3014,5.2033,0.0,1.4841,2.5882,0.0,1.2781,70.3408,18.2733,57.8854,44.343999999999994,6.5863,2.3852,0.6033,24.5714,12.8331,2.085,2.1907,7.1173,59.4168,12.2784,4653,66.0
2020-08-13,ak,overall,overall,0.0,16.7312,0.0,4.2805,9.5691,3.0695,2.722,0.0,7.0097,1.6499,1.3373,19.1339,13.3247,8.4854,20.3701,4.9297,0.0,1.9267,1.4762,0.0,3.3366,58.6943,24.4127,58.4038,37.6232,10.1859,3.3257,3.6059,32.9107,15.8458,2.6254,0.9864,9.3792,45.8328,17.5441,4748,95.0
2020-08-14,ak,overall,overall,3.3689,16.5648,3.3689,6.6243,7.9911,2.8283,4.3246,1.5508,6.7596,3.5733,3.1435,12.4602,6.6362,5.6610000000000005,11.620999999999999,4.13,0.8387,3.4396,5.0256,1.8181,6.1207,70.9007,15.8202,52.5084,46.9296,9.8997,10.1666,5.4114,26.9882,18.9224,4.4618,2.5762,8.5449,48.4513,20.4325,4867,119.0
2020-08-15,ak,overall,overall,1.0707,27.5665,1.0707,7.8155,9.1515,2.9814,2.2832,0.0,7.4242,1.3940000000000001,0.6958,11.3829,10.4083,8.9622,17.2174,6.5001,0.0,2.0076,9.554,0.7951,2.7793,61.5713,17.6498,70.3641,40.6166,9.0898,4.5888,4.7729,21.6344,8.7329,3.0952,2.7127,3.5187,62.4535,14.9745,4952,85.0
2020-08-16,ak,overall,overall,0.6431,22.1127,0.6431,2.5126,10.857999999999999,4.6912,4.0481,0.0,9.8099,4.0481,3.3236,13.9712,11.8903,10.5149,13.0214,0.0,0.7038,0.7245,6.669,0.0,4.4477,60.4925,19.8485,56.5238,48.9619,11.1114,3.7937,5.598,33.2377,8.8161,4.5912,0.7245,9.0688,48.2697,18.5751,5058,106.0
2020-08-17,ak,overall,overall,0.691,22.4892,0.691,6.4095,12.0345,6.3141,3.4252,0.691,8.726,4.3416,2.8347,12.3204,12.713,9.5286,15.6573,4.748,3.5628,3.6593,2.415,0.9965,3.5426,68.1039,17.8912,62.325,38.4942,11.1299,4.0574,4.5315,26.7349,12.8643,2.8016,0.0,4.3932,56.4644,17.2071,5108,50.0
2020-08-18,ak,overall,overall,2.5259,13.8153,2.5259,8.117,14.4528,5.9159,4.6038,1.3121,11.6172,2.7896,2.5878,11.7607,9.9206,12.5744,12.6249,6.8401,1.8717,3.9614,5.7347,0.6561,1.5473,65.123,17.1215,58.225,42.9997,10.9555,6.6183,4.0426,30.9738,10.6539,5.2724,1.9663,6.2795,52.2999,19.3991,5175,67.0
2020-08-19,ak,overall,overall,0.0,16.3952,0.0,4.896,8.59,1.1993,1.9845,0.0,7.7516,0.0,0.7852,12.3519,11.6215,9.1319,10.2095,4.896,0.7852,3.1179,7.0751,1.1993,1.2505,68.1144,17.6798,53.2472,45.696999999999996,12.1041,12.412,6.0014,23.3432,21.1779,5.9839,3.3751,10.0759,44.1666,22.6604,5245,70.0
2020-08-20,ak,overall,overall,2.0424,13.7057,2.0424,4.4839,10.1671,6.6908,3.4321,0.9624,8.007,3.8089,1.3102,12.9568,8.2888,7.9291,9.4524,3.1339,4.8524,2.8699,8.6685,2.122,2.8051,71.3128,14.7877,55.6171,43.8994,12.7061,1.8694,4.7664,28.8886,15.5557,2.5456,2.4078,4.9695,52.7515,20.5493,5330,85.0
2020-08-21,ak,overall,overall,1.1928,17.724,1.1928,6.8465,13.3301,1.1928,1.1928,0.0,9.1343,0.0,0.0,12.152999999999999,8.164,11.0568,10.6941,3.7853,1.1928,2.6017,4.8289,1.1928,3.7732,60.3239,21.1084,54.7061,43.7347,4.4173,2.0913,7.0119,29.1178,14.9939,1.4601,2.3171,4.0236,53.6941,16.5211,5401,71.0
2020-08-22,ak,overall,overall,0.0,11.26,0.0,5.0392,12.9583,4.9049,2.6154,0.0,10.9111,5.0805,2.6154,10.9544,6.2159,8.5534,8.5041,3.6438,0.6519,2.3634,3.9493,1.9205,0.0,66.3287,14.8557,62.531000000000006,43.4134,9.1532,8.4308,9.132,21.9072,12.4603,6.8367,1.0284,8.1335,56.0743,19.1103,5492,91.0
2020-08-23,ak,overall,overall,0.0,14.773,0.0,9.9537,9.9892,2.3817,0.5592,2.5578,5.9565,3.7397,3.117,16.3835,10.3744,8.1289,10.4402,6.4178,3.2837,4.7438,4.7492,0.9004,5.6865,66.444,20.7961,62.1402,38.5833,2.0604,3.6946,3.5579,20.588,16.6214,3.3134,1.0485,3.9509,59.6987,10.2199,5556,64.0
2020-08-24,ak,overall,overall,0.0,20.6511,0.0,6.3391,9.6864,1.6315,1.6194,0.0,8.3059,1.6194,0.9758,14.6716,12.9877,11.8611,14.5939,4.0463,1.2993,1.9429,6.6597,0.0,1.8473,67.7159,19.4078,56.1226,40.9143,9.3888,4.2532,5.4521,25.0372,15.5811,2.0875,2.7561,8.5151,53.8104,18.7362,5626,70.0
2020-08-25,ak,overall,overall,1.6216,10.7725,1.6216,8.7883,15.1741,6.5068,3.8873,1.6216,12.6056,5.1623,3.8873,12.1505,8.3612,11.0393,16.807000000000002,8.7883,3.2505,3.7491,3.1798,1.6216,0.0,69.0074,21.7531,57.1566,40.5514,9.1593,5.182,4.6656,29.855999999999998,13.1982,0.0,3.1059,4.8008,58.2044,16.5253,5621,-5.0
2020-08-26,ak,overall,overall,2.5478,22.1604,2.5478,6.5072,6.7449,4.93,3.052,1.8371,5.1322,4.296,3.052,16.3919,4.3242,9.8143,10.687999999999999,6.5072,0.0,1.8371,5.6952,2.5584,3.0882,72.1044,15.53,57.9178,41.0418,5.9667,7.1432,5.5252,29.4849,13.293,3.3536,1.8839,4.1583,50.8175,16.3315,5671,50.0
2020-08-27,ak,overall,overall,0.6859999999999999,21.8993,0.6859999999999999,4.7741,10.8475,6.526,3.7618,0.6354,8.1059,2.7260000000000004,1.1405,10.4173,14.8649,6.9041,15.5122,2.7272,2.0075,2.0075,4.2425,2.0075,1.8871,65.063,22.0581,65.2758,44.0802,11.0176,3.4951,4.5076,29.4059,17.9738,1.1073,1.7204,6.5562,49.7425,19.8755,5752,81.0
2020-08-28,ak,overall,overall,0.0,10.774000000000001,0.0,4.1779,7.4479999999999995,1.4653,1.4653,0.0,8.2313,0.7326,0.7326,9.1081,4.6695,8.5898,4.223,2.7293,0.0,0.0,4.3618,0.0,1.6541,72.1784,10.4217,61.9109,38.8651,13.7193,7.2875,7.8368,23.6554,15.6155,0.7326,3.1648,9.5316,54.7512,22.976999999999997,5874,122.0
2020-04-17,al,overall,overall,0.8589,13.4089,1.4436,8.4666,21.0007,7.7848,5.0280000000000005,1.8883,16.3077,6.4681,3.429,16.0995,18.2262,16.3852,15.8625,7.1211,2.6122,5.388999999999999,6.8891,1.5603,4.3718,57.7518,28.4761,41.8989,72.4033,13.2049,5.1824,10.8925,38.8403,14.6635,7.7621,2.1535,8.039,42.9168,27.1299,4572,168.0
2020-04-18,al,overall,overall,0.5794,14.7434,1.138,5.3024,21.5297,6.2184,3.8566,0.1129,15.662,5.0571,3.6257,13.0052,19.1795,16.7954,14.4232,3.8072,2.6122,2.7230000000000003,7.8206,1.5727,2.5126,57.299,27.8298,42.3804,71.6826,13.4517,5.3134,9.0198,40.7668,13.2877,5.2148,1.5007,4.6973,44.4723,25.8334,4723,151.0
2020-04-19,al,overall,overall,1.2741,16.4777,1.4894,9.0264,20.348,7.9159,2.3178,0.8134,15.3243,5.1309,1.9091,14.5767,19.8285,15.3511,11.7781,6.8993,2.4488,3.7501,7.292999999999999,1.1318,2.7565,58.1309,27.4694,44.9839,74.8296,15.5361,5.0264,9.1179,42.7406,16.5602,4.781000000000001,2.983,7.2194,37.5889,27.4,4903,180.0
