date,state,cases
20-02-2020,il,2
21-02-2020,il,2
22-02-2020,il,2
23-02-2020,il,2
24-02-2020,il,2
25-02-2020,il,2
26-02-2020,il,2
27-02-2020,il,2
28-02-2020,il,2
29-02-2020,il,3
01-03-2020,il,3
02-03-2020,il,4
03-03-2020,il,4
04-03-2020,il,4
05-03-2020,il,5
06-03-2020,il,6
07-03-2020,il,6
08-03-2020,il,7
09-03-2020,il,11
10-03-2020,il,19
11-03-2020,il,25
12-03-2020,il,32
13-03-2020,il,46
14-03-2020,il,66
15-03-2020,il,94
16-03-2020,il,104
17-03-2020,il,159
18-03-2020,il,286
19-03-2020,il,420
20-03-2020,il,583
21-03-2020,il,751
22-03-2020,il,1047
23-03-2020,il,1285
24-03-2020,il,1535
25-03-2020,il,1874
26-03-2020,il,2538
27-03-2020,il,3029
28-03-2020,il,3547
29-03-2020,il,4615
30-03-2020,il,5070
31-03-2020,il,5992
01-04-2020,il,6978
02-04-2020,il,7695
03-04-2020,il,8904
04-04-2020,il,10357
05-04-2020,il,11276
06-04-2020,il,12262
07-04-2020,il,13549
08-04-2020,il,15078
09-04-2020,il,16422
10-04-2020,il,17887
11-04-2020,il,19180
12-04-2020,il,20852
13-04-2020,il,22025
14-04-2020,il,23247
15-04-2020,il,24593
16-04-2020,il,25734
17-04-2020,il,27575
18-04-2020,il,29160
19-04-2020,il,30357
20-04-2020,il,31508
21-04-2020,il,33059
22-04-2020,il,35108
23-04-2020,il,36935
24-04-2020,il,39658
25-04-2020,il,41777
26-04-2020,il,43903
27-04-2020,il,45883
28-04-2020,il,48102
29-04-2020,il,50355
30-04-2020,il,52918
01-05-2020,il,56055
02-05-2020,il,58505
03-05-2020,il,61499
04-05-2020,il,63840
05-05-2020,il,65889
06-05-2020,il,68164
07-05-2020,il,70802
08-05-2020,il,73688
09-05-2020,il,76008
10-05-2020,il,77662
11-05-2020,il,79123
12-05-2020,il,83168
13-05-2020,il,84874
14-05-2020,il,88081
15-05-2020,il,90528
16-05-2020,il,92669
17-05-2020,il,94360
18-05-2020,il,96778
19-05-2020,il,98298
20-05-2020,il,100713
21-05-2020,il,102995
22-05-2020,il,105710
23-05-2020,il,108100
24-05-2020,il,110541
25-05-2020,il,112248
26-05-2020,il,113486
27-05-2020,il,114612
28-05-2020,il,116128
29-05-2020,il,117794
30-05-2020,il,119290
31-05-2020,il,120588
01-06-2020,il,121666
02-06-2020,il,123244
03-06-2020,il,124279
04-06-2020,il,125149
05-06-2020,il,126317
06-06-2020,il,127251
07-06-2020,il,128070
08-06-2020,il,129543
09-06-2020,il,130321
10-06-2020,il,130889
11-06-2020,il,131731
12-06-2020,il,132489
13-06-2020,il,133117
14-06-2020,il,133719
15-06-2020,il,134247
16-06-2020,il,134866
17-06-2020,il,135416
18-06-2020,il,136081
19-06-2020,il,136917
20-06-2020,il,137535
21-06-2020,il,138154
22-06-2020,il,138615
23-06-2020,il,139282
24-06-2020,il,140025
25-06-2020,il,140935
26-06-2020,il,141812
27-06-2020,il,142536
28-06-2020,il,143117
29-06-2020,il,143885
30-06-2020,il,144661
01-07-2020,il,145541
02-07-2020,il,146407
03-07-2020,il,147293
04-07-2020,il,148151
05-07-2020,il,148730
06-07-2020,il,149428
07-07-2020,il,150110
08-07-2020,il,151055
09-07-2020,il,152188
10-07-2020,il,153406
11-07-2020,il,154530
12-07-2020,il,155355
13-07-2020,il,156288
14-07-2020,il,157055
15-07-2020,il,158451
16-07-2020,il,159676
17-07-2020,il,161042
18-07-2020,il,162299
19-07-2020,il,163284
20-07-2020,il,164552
21-07-2020,il,165534
22-07-2020,il,167142
23-07-2020,il,168766
24-07-2020,il,170376
25-07-2020,il,171669
26-07-2020,il,173079
27-07-2020,il,174442
28-07-2020,il,175588
29-07-2020,il,176967
30-07-2020,il,178832
31-07-2020,il,180701
01-08-2020,il,182232
02-08-2020,il,183714
03-08-2020,il,185238
04-08-2020,il,186598
05-08-2020,il,188474
06-08-2020,il,190465
07-08-2020,il,192482
08-08-2020,il,194531
09-08-2020,il,195897
10-08-2020,il,197326
11-08-2020,il,198919
12-08-2020,il,200648
13-08-2020,il,202577
14-08-2020,il,204827
15-08-2020,il,206505
16-08-2020,il,208068
17-08-2020,il,209942
18-08-2020,il,211806
19-08-2020,il,213888
20-08-2020,il,215889
21-08-2020,il,218111
22-08-2020,il,220459
23-08-2020,il,222292
24-08-2020,il,224056
25-08-2020,il,225812
26-08-2020,il,227872
27-08-2020,il,229598
28-08-2020,il,232052
29-08-2020,il,233806
30-08-2020,il,235779
31-08-2020,il,237682
01-09-2020,il,239115
02-09-2020,il,241282
03-09-2020,il,242715
04-09-2020,il,248253
05-09-2020,il,250882
06-09-2020,il,252306
07-09-2020,il,253649
08-09-2020,il,255229
09-09-2020,il,256614
10-09-2020,il,258573
11-09-2020,il,260949
12-09-2020,il,262957
13-09-2020,il,264340
14-09-2020,il,265869
15-09-2020,il,267380
16-09-2020,il,269282
17-09-2020,il,271370
18-09-2020,il,273596
19-09-2020,il,276057
20-09-2020,il,277373
21-09-2020,il,279032
22-09-2020,il,280511
23-09-2020,il,282331
24-09-2020,il,284620
25-09-2020,il,287375
26-09-2020,il,289683
27-09-2020,il,291271
28-09-2020,il,293169
29-09-2020,il,294673
30-09-2020,il,296935
01-10-2020,il,299111
02-10-2020,il,301540
03-10-2020,il,303807
04-10-2020,il,305218
05-10-2020,il,307428
06-10-2020,il,308990
07-10-2020,il,311614
08-10-2020,il,314725
09-10-2020,il,317501
10-10-2020,il,320283
11-10-2020,il,322985
12-10-2020,il,325755
13-10-2020,il,329160
14-10-2020,il,332124
15-10-2020,il,336211
16-10-2020,il,341219
17-10-2020,il,344787
18-10-2020,il,348870
19-10-2020,il,352449
20-10-2020,il,356151
21-10-2020,il,360160
22-10-2020,il,365120
23-10-2020,il,370134
24-10-2020,il,376034
25-10-2020,il,380065
26-10-2020,il,385084
27-10-2020,il,389088
28-10-2020,il,395204
29-10-2020,il,401622
30-10-2020,il,410141
31-10-2020,il,416557
01-11-2020,il,424860
02-11-2020,il,431281
03-11-2020,il,437879
04-11-2020,il,445537
05-11-2020,il,455528
06-11-2020,il,466884
07-11-2020,il,479061
06-03-2020,in,1
07-03-2020,in,1
08-03-2020,in,2
09-03-2020,in,4
10-03-2020,in,6
11-03-2020,in,11
12-03-2020,in,12
13-03-2020,in,12
14-03-2020,in,15
15-03-2020,in,19
16-03-2020,in,24
17-03-2020,in,30
18-03-2020,in,39
19-03-2020,in,56
20-03-2020,in,81
21-03-2020,in,128
22-03-2020,in,204
23-03-2020,in,264
24-03-2020,in,371
25-03-2020,in,484
26-03-2020,in,661
27-03-2020,in,992
28-03-2020,in,1239
29-03-2020,in,1522
30-03-2020,in,1797
31-03-2020,in,2177
01-04-2020,in,2578
02-04-2020,in,3056
03-04-2020,in,3455
04-04-2020,in,3975
05-04-2020,in,4437
06-04-2020,in,4986
07-04-2020,in,5544
08-04-2020,in,5986
09-04-2020,in,6400
10-04-2020,in,6960
11-04-2020,in,7494
12-04-2020,in,7990
13-04-2020,in,8300
14-04-2020,in,8598
15-04-2020,in,9030
16-04-2020,in,9619
17-04-2020,in,10235
18-04-2020,in,10730
19-04-2020,in,11301
20-04-2020,in,11784
21-04-2020,in,12214
22-04-2020,in,12575
23-04-2020,in,13196
24-04-2020,in,13848
25-04-2020,in,14567
26-04-2020,in,15187
27-04-2020,in,16137
28-04-2020,in,16783
29-04-2020,in,17409
30-04-2020,in,18099
01-05-2020,in,18941
02-05-2020,in,19629
03-05-2020,in,20267
04-05-2020,in,20855
05-05-2020,in,21423
06-05-2020,in,22286
07-05-2020,in,22942
08-05-2020,in,23620
09-05-2020,in,24239
10-05-2020,in,24633
11-05-2020,in,25134
12-05-2020,in,25676
13-05-2020,in,26044
14-05-2020,in,26627
15-05-2020,in,27281
16-05-2020,in,27919
17-05-2020,in,28419
18-05-2020,in,28897
19-05-2020,in,29402
20-05-2020,in,29986
21-05-2020,in,30673
22-05-2020,in,31165
23-05-2020,in,31674
24-05-2020,in,32151
25-05-2020,in,32489
26-05-2020,in,32856
27-05-2020,in,33242
28-05-2020,in,33885
29-05-2020,in,34399
30-05-2020,in,35064
31-05-2020,in,35429
01-06-2020,in,35684
02-06-2020,in,36129
03-06-2020,in,36609
04-06-2020,in,37005
05-06-2020,in,37499
06-06-2020,in,37928
07-06-2020,in,38328
08-06-2020,in,38553
09-06-2020,in,38985
10-06-2020,in,39297
11-06-2020,in,39714
12-06-2020,in,40114
13-06-2020,in,40535
14-06-2020,in,40901
15-06-2020,in,41422
16-06-2020,in,41780
17-06-2020,in,42036
18-06-2020,in,42480
19-06-2020,in,42801
20-06-2020,in,43135
21-06-2020,in,43496
22-06-2020,in,43709
23-06-2020,in,43967
24-06-2020,in,44260
25-06-2020,in,44779
26-06-2020,in,45269
27-06-2020,in,45707
28-06-2020,in,46071
29-06-2020,in,46370
30-06-2020,in,46740
01-07-2020,in,47116
02-07-2020,in,47553
03-07-2020,in,48099
04-07-2020,in,48628
05-07-2020,in,49203
06-07-2020,in,49560
07-07-2020,in,49859
08-07-2020,in,50309
09-07-2020,in,50829
10-07-2020,in,51567
11-07-2020,in,52358
12-07-2020,in,52892
13-07-2020,in,53327
14-07-2020,in,54001
15-07-2020,in,54698
16-07-2020,in,55413
17-07-2020,in,56160
18-07-2020,in,57045
19-07-2020,in,57965
20-07-2020,in,58607
21-07-2020,in,59344
22-07-2020,in,60126
23-07-2020,in,61079
24-07-2020,in,62081
25-07-2020,in,63030
26-07-2020,in,63881
27-07-2020,in,64417
28-07-2020,in,65258
29-07-2020,in,65918
30-07-2020,in,66883
31-07-2020,in,67800
01-08-2020,in,68773
02-08-2020,in,69531
03-08-2020,in,70111
04-08-2020,in,70944
05-08-2020,in,71685
06-08-2020,in,72741
07-08-2020,in,73986
08-08-2020,in,75025
09-08-2020,in,76071
10-08-2020,in,76734
11-08-2020,in,77625
12-08-2020,in,78337
13-08-2020,in,79404
14-08-2020,in,80507
15-08-2020,in,81561
16-08-2020,in,82304
17-08-2020,in,82909
18-08-2020,in,83799
19-08-2020,in,84308
20-08-2020,in,85257
21-08-2020,in,86312
22-08-2020,in,87325
23-08-2020,in,87942
24-08-2020,in,89602
25-08-2020,in,90460
26-08-2020,in,91403
27-08-2020,in,92566
28-08-2020,in,93387
29-08-2020,in,94512
30-08-2020,in,95394
31-08-2020,in,96277
01-09-2020,in,96988
02-09-2020,in,97853
03-09-2020,in,98971
04-09-2020,in,100011
05-09-2020,in,101094
06-09-2020,in,101937
07-09-2020,in,102527
08-09-2020,in,102917
09-09-2020,in,103641
10-09-2020,in,104429
11-09-2020,in,105703
12-09-2020,in,106777
13-09-2020,in,108020
14-09-2020,in,108755
15-09-2020,in,109445
16-09-2020,in,110025
17-09-2020,in,110863
18-09-2020,in,111900
19-09-2020,in,112982
20-09-2020,in,113728
21-09-2020,in,114251
22-09-2020,in,114864
23-09-2020,in,115578
24-09-2020,in,116481
25-09-2020,in,117656
26-09-2020,in,118819
27-09-2020,in,119721
28-09-2020,in,120581
29-09-2020,in,121327
30-09-2020,in,122295
01-10-2020,in,123459
02-10-2020,in,124959
03-10-2020,in,126414
04-10-2020,in,127501
05-10-2020,in,128285
06-10-2020,in,129281
07-10-2020,in,130569
08-10-2020,in,132030
09-10-2020,in,133864
10-10-2020,in,135789
11-10-2020,in,137359
12-10-2020,in,138933
13-10-2020,in,140505
14-10-2020,in,141670
15-10-2020,in,143617
16-10-2020,in,145915
17-10-2020,in,148400
18-10-2020,in,150005
19-10-2020,in,151588
20-10-2020,in,153088
21-10-2020,in,154822
22-10-2020,in,157678
23-10-2020,in,160145
24-10-2020,in,162886
25-10-2020,in,165038
26-10-2020,in,167010
27-10-2020,in,168996
28-10-2020,in,171566
29-10-2020,in,175190
30-10-2020,in,178372
31-10-2020,in,181837
01-11-2020,in,184589
02-11-2020,in,187665
03-11-2020,in,190555
04-11-2020,in,194261
05-11-2020,in,198684
06-11-2020,in,203332
07-11-2020,in,208243
08-03-2020,ia,3
09-03-2020,ia,8
10-03-2020,ia,13
11-03-2020,ia,14
12-03-2020,ia,16
13-03-2020,ia,17
14-03-2020,ia,18
15-03-2020,ia,22
16-03-2020,ia,22
17-03-2020,ia,29
18-03-2020,ia,38
19-03-2020,ia,44
20-03-2020,ia,45
21-03-2020,ia,68
22-03-2020,ia,90
23-03-2020,ia,105
24-03-2020,ia,124
25-03-2020,ia,147
26-03-2020,ia,179
27-03-2020,ia,236
28-03-2020,ia,298
29-03-2020,ia,336
30-03-2020,ia,424
31-03-2020,ia,498
01-04-2020,ia,549
02-04-2020,ia,614
03-04-2020,ia,699
04-04-2020,ia,786
05-04-2020,ia,868
06-04-2020,ia,946
07-04-2020,ia,1048
08-04-2020,ia,1145
09-04-2020,ia,1270
10-04-2020,ia,1388
11-04-2020,ia,1510
12-04-2020,ia,1587
13-04-2020,ia,1710
14-04-2020,ia,1899
15-04-2020,ia,1995
16-04-2020,ia,2141
17-04-2020,ia,2332
18-04-2020,ia,2513
19-04-2020,ia,2915
20-04-2020,ia,3175
21-04-2020,ia,3641
22-04-2020,ia,3764
23-04-2020,ia,3939
24-04-2020,ia,4459
25-04-2020,ia,5109
26-04-2020,ia,5490
27-04-2020,ia,5868
28-04-2020,ia,6376
29-04-2020,ia,6843
30-04-2020,ia,7145
01-05-2020,ia,7883
02-05-2020,ia,8641
03-05-2020,ia,9169
04-05-2020,ia,9703
05-05-2020,ia,10111
06-05-2020,ia,10404
07-05-2020,ia,11059
08-05-2020,ia,11457
09-05-2020,ia,11671
10-05-2020,ia,11959
11-05-2020,ia,12373
12-05-2020,ia,12912
13-05-2020,ia,13289
14-05-2020,ia,13675
15-05-2020,ia,14049
16-05-2020,ia,14328
17-05-2020,ia,14651
18-05-2020,ia,14955
19-05-2020,ia,15296
20-05-2020,ia,15868
21-05-2020,ia,16170
22-05-2020,ia,16510
23-05-2020,ia,16898
24-05-2020,ia,17434
25-05-2020,ia,17628
26-05-2020,ia,17999
27-05-2020,ia,18446
28-05-2020,ia,18672
29-05-2020,ia,19019
30-05-2020,ia,19336
31-05-2020,ia,19621
01-06-2020,ia,19789
02-06-2020,ia,20017
03-06-2020,ia,20376
04-06-2020,ia,20943
05-06-2020,ia,21332
06-06-2020,ia,21527
07-06-2020,ia,21794
08-06-2020,ia,22111
09-06-2020,ia,22271
10-06-2020,ia,22733
11-06-2020,ia,23103
12-06-2020,ia,23455
13-06-2020,ia,23792
14-06-2020,ia,23959
15-06-2020,ia,24110
16-06-2020,ia,24263
17-06-2020,ia,24616
18-06-2020,ia,24959
19-06-2020,ia,25424
20-06-2020,ia,25552
21-06-2020,ia,26020
22-06-2020,ia,26217
23-06-2020,ia,26470
24-06-2020,ia,26897
25-06-2020,ia,27384
26-06-2020,ia,27828
27-06-2020,ia,28203
28-06-2020,ia,28520
29-06-2020,ia,28874
30-06-2020,ia,29152
01-07-2020,ia,29618
02-07-2020,ia,30259
03-07-2020,ia,30631
04-07-2020,ia,31167
05-07-2020,ia,31612
06-07-2020,ia,31764
07-07-2020,ia,32153
08-07-2020,ia,32716
09-07-2020,ia,33316
10-07-2020,ia,34232
11-07-2020,ia,34695
12-07-2020,ia,35410
13-07-2020,ia,35631
14-07-2020,ia,35942
15-07-2020,ia,36536
16-07-2020,ia,37414
17-07-2020,ia,37903
18-07-2020,ia,38314
19-07-2020,ia,38813
20-07-2020,ia,39343
21-07-2020,ia,39721
22-07-2020,ia,40208
23-07-2020,ia,40796
24-07-2020,ia,41434
25-07-2020,ia,41886
26-07-2020,ia,42357
27-07-2020,ia,42696
28-07-2020,ia,42928
29-07-2020,ia,43623
30-07-2020,ia,44285
31-07-2020,ia,44753
01-08-2020,ia,45293
02-08-2020,ia,45723
03-08-2020,ia,45905
04-08-2020,ia,46231
05-08-2020,ia,46836
06-08-2020,ia,47559
07-08-2020,ia,47920
08-08-2020,ia,48311
09-08-2020,ia,48919
10-08-2020,ia,49164
11-08-2020,ia,49521
12-08-2020,ia,49973
13-08-2020,ia,50678
14-08-2020,ia,51272
15-08-2020,ia,52065
16-08-2020,ia,52447
17-08-2020,ia,52829
18-08-2020,ia,53201
19-08-2020,ia,53541
20-08-2020,ia,54533
21-08-2020,ia,55331
22-08-2020,ia,55996
23-08-2020,ia,56441
24-08-2020,ia,56941
25-08-2020,ia,57606
26-08-2020,ia,58864
27-08-2020,ia,61484
28-08-2020,ia,62828
29-08-2020,ia,63836
30-08-2020,ia,64599
31-08-2020,ia,65252
01-09-2020,ia,65846
02-09-2020,ia,66463
03-09-2020,ia,67693
04-09-2020,ia,68757
05-09-2020,ia,69690
06-09-2020,ia,70210
07-09-2020,ia,70537
08-09-2020,ia,71018
09-09-2020,ia,71594
10-09-2020,ia,72548
11-09-2020,ia,73399
12-09-2020,ia,74204
13-09-2020,ia,74675
14-09-2020,ia,75069
15-09-2020,ia,75722
16-09-2020,ia,76680
17-09-2020,ia,77865
18-09-2020,ia,78839
19-09-2020,ia,79785
20-09-2020,ia,80410
21-09-2020,ia,81006
22-09-2020,ia,81674
23-09-2020,ia,82956
24-09-2020,ia,83993
25-09-2020,ia,85031
26-09-2020,ia,85908
27-09-2020,ia,86624
28-09-2020,ia,87256
29-09-2020,ia,88234
30-09-2020,ia,89248
01-10-2020,ia,90483
02-10-2020,ia,91483
03-10-2020,ia,92302
04-10-2020,ia,92744
05-10-2020,ia,93261
06-10-2020,ia,93909
07-10-2020,ia,95205
08-10-2020,ia,96749
09-10-2020,ia,98023
10-10-2020,ia,99099
11-10-2020,ia,99941
12-10-2020,ia,100451
13-10-2020,ia,101531
14-10-2020,ia,102905
15-10-2020,ia,104232
16-10-2020,ia,105746
17-10-2020,ia,106698
18-10-2020,ia,107334
19-10-2020,ia,108114
20-10-2020,ia,109210
21-10-2020,ia,110444
22-10-2020,ia,112242
23-10-2020,ia,113596
24-10-2020,ia,114952
25-10-2020,ia,116238
26-10-2020,ia,117198
27-10-2020,ia,118852
28-10-2020,ia,120911
29-10-2020,ia,123232
30-10-2020,ia,125973
31-10-2020,ia,128798
01-11-2020,ia,131097
02-11-2020,ia,132697
03-11-2020,ia,134576
04-11-2020,ia,137315
05-11-2020,ia,142795
06-11-2020,ia,146267
07-11-2020,ia,150639
07-03-2020,ks,1
08-03-2020,ks,1
09-03-2020,ks,1
10-03-2020,ks,1
11-03-2020,ks,1
12-03-2020,ks,5
13-03-2020,ks,6
14-03-2020,ks,8
15-03-2020,ks,9
16-03-2020,ks,11
17-03-2020,ks,17
18-03-2020,ks,22
19-03-2020,ks,35
20-03-2020,ks,49
21-03-2020,ks,57
22-03-2020,ks,66
23-03-2020,ks,82
24-03-2020,ks,102
25-03-2020,ks,134
26-03-2020,ks,173
27-03-2020,ks,213
28-03-2020,ks,272
29-03-2020,ks,333
30-03-2020,ks,374
31-03-2020,ks,435
01-04-2020,ks,489
02-04-2020,ks,554
03-04-2020,ks,625
04-04-2020,ks,702
05-04-2020,ks,769
06-04-2020,ks,854
07-04-2020,ks,905
08-04-2020,ks,1055
09-04-2020,ks,1116
10-04-2020,ks,1180
11-04-2020,ks,1282
12-04-2020,ks,1337
13-04-2020,ks,1384
14-04-2020,ks,1440
15-04-2020,ks,1503
16-04-2020,ks,1595
17-04-2020,ks,1732
18-04-2020,ks,1820
19-04-2020,ks,1897
20-04-2020,ks,2030
21-04-2020,ks,2114
22-04-2020,ks,2291
23-04-2020,ks,2626
24-04-2020,ks,2842
25-04-2020,ks,3091
26-04-2020,ks,3198
27-04-2020,ks,3407
28-04-2020,ks,3601
29-04-2020,ks,3811
30-04-2020,ks,4305
01-05-2020,ks,4510
02-05-2020,ks,4863
03-05-2020,ks,5177
04-05-2020,ks,5385
05-05-2020,ks,5627
06-05-2020,ks,5893
07-05-2020,ks,6240
08-05-2020,ks,6751
09-05-2020,ks,6923
10-05-2020,ks,7045
11-05-2020,ks,7161
12-05-2020,ks,7352
13-05-2020,ks,7552
14-05-2020,ks,7668
15-05-2020,ks,8006
16-05-2020,ks,8059
17-05-2020,ks,8066
18-05-2020,ks,8439
19-05-2020,ks,8488
20-05-2020,ks,8661
21-05-2020,ks,8771
22-05-2020,ks,9068
23-05-2020,ks,9119
24-05-2020,ks,9135
25-05-2020,ks,9272
26-05-2020,ks,9352
27-05-2020,ks,9453
28-05-2020,ks,9513
29-05-2020,ks,9826
30-05-2020,ks,9847
31-05-2020,ks,9878
01-06-2020,ks,10103
02-06-2020,ks,10143
03-06-2020,ks,10281
04-06-2020,ks,10332
05-06-2020,ks,10493
06-06-2020,ks,10517
07-06-2020,ks,10549
08-06-2020,ks,10724
09-06-2020,ks,10786
10-06-2020,ks,10931
11-06-2020,ks,10984
12-06-2020,ks,11152
13-06-2020,ks,11195
14-06-2020,ks,11247
15-06-2020,ks,11516
16-06-2020,ks,11569
17-06-2020,ks,11801
18-06-2020,ks,11886
19-06-2020,ks,12168
20-06-2020,ks,12218
21-06-2020,ks,12258
22-06-2020,ks,12576
23-06-2020,ks,12659
24-06-2020,ks,13110
25-06-2020,ks,13207
26-06-2020,ks,13729
27-06-2020,ks,13767
28-06-2020,ks,14016
29-06-2020,ks,14568
30-06-2020,ks,14629
01-07-2020,ks,15142
02-07-2020,ks,15226
03-07-2020,ks,16015
04-07-2020,ks,16165
05-07-2020,ks,16289
06-07-2020,ks,17082
07-07-2020,ks,17157
08-07-2020,ks,17807
09-07-2020,ks,18031
10-07-2020,ks,18799
11-07-2020,ks,18983
12-07-2020,ks,19295
13-07-2020,ks,20265
14-07-2020,ks,20347
15-07-2020,ks,21157
16-07-2020,ks,21273
17-07-2020,ks,22199
18-07-2020,ks,22238
19-07-2020,ks,22459
20-07-2020,ks,23544
21-07-2020,ks,23606
22-07-2020,ks,24376
23-07-2020,ks,24518
24-07-2020,ks,25403
25-07-2020,ks,25464
26-07-2020,ks,25649
27-07-2020,ks,26439
28-07-2020,ks,26494
29-07-2020,ks,27177
30-07-2020,ks,27244
31-07-2020,ks,28121
01-08-2020,ks,28147
02-08-2020,ks,28341
03-08-2020,ks,29200
04-08-2020,ks,29259
05-08-2020,ks,30047
06-08-2020,ks,30153
07-08-2020,ks,30966
08-08-2020,ks,30992
09-08-2020,ks,31145
10-08-2020,ks,32094
11-08-2020,ks,32181
12-08-2020,ks,32977
13-08-2020,ks,33087
14-08-2020,ks,34246
15-08-2020,ks,34294
16-08-2020,ks,34495
17-08-2020,ks,35544
18-08-2020,ks,35632
19-08-2020,ks,36333
20-08-2020,ks,36445
21-08-2020,ks,37411
22-08-2020,ks,37544
23-08-2020,ks,37726
24-08-2020,ks,39008
25-08-2020,ks,39089
26-08-2020,ks,40564
27-08-2020,ks,40702
28-08-2020,ks,41808
29-08-2020,ks,41909
30-08-2020,ks,42011
31-08-2020,ks,43407
01-09-2020,ks,43491
02-09-2020,ks,44529
03-09-2020,ks,44755
04-09-2020,ks,46049
05-09-2020,ks,46051
06-09-2020,ks,46151
07-09-2020,ks,47409
08-09-2020,ks,47878
09-09-2020,ks,48389
10-09-2020,ks,48443
11-09-2020,ks,49393
12-09-2020,ks,49398
13-09-2020,ks,49408
14-09-2020,ks,50871
15-09-2020,ks,51006
16-09-2020,ks,51829
17-09-2020,ks,52039
18-09-2020,ks,53403
19-09-2020,ks,53420
20-09-2020,ks,53433
21-09-2020,ks,54956
22-09-2020,ks,55237
23-09-2020,ks,56355
24-09-2020,ks,56461
25-09-2020,ks,57852
26-09-2020,ks,57852
27-09-2020,ks,57978
28-09-2020,ks,59793
29-09-2020,ks,59951
30-09-2020,ks,60957
01-10-2020,ks,61103
02-10-2020,ks,62424
03-10-2020,ks,62446
04-10-2020,ks,62479
05-10-2020,ks,63817
06-10-2020,ks,64077
07-10-2020,ks,65131
08-10-2020,ks,65296
09-10-2020,ks,67086
10-10-2020,ks,67193
11-10-2020,ks,67231
12-10-2020,ks,69158
13-10-2020,ks,69392
14-10-2020,ks,70665
15-10-2020,ks,70815
16-10-2020,ks,72509
17-10-2020,ks,72616
18-10-2020,ks,72722
19-10-2020,ks,74616
20-10-2020,ks,74883
21-10-2020,ks,76299
22-10-2020,ks,76546
23-10-2020,ks,78122
24-10-2020,ks,78177
25-10-2020,ks,78241
26-10-2020,ks,80473
27-10-2020,ks,80761
28-10-2020,ks,83485
29-10-2020,ks,83838
30-10-2020,ks,86768
31-10-2020,ks,86771
01-11-2020,ks,86809
02-11-2020,ks,90613
03-11-2020,ks,91072
04-11-2020,ks,93967
05-11-2020,ks,94427
06-11-2020,ks,99605
07-11-2020,ks,99671
06-03-2020,ky,1
07-03-2020,ky,1
08-03-2020,ky,4
09-03-2020,ky,5
10-03-2020,ky,7
11-03-2020,ky,7
12-03-2020,ky,11
13-03-2020,ky,11
14-03-2020,ky,18
15-03-2020,ky,21
16-03-2020,ky,22
17-03-2020,ky,26
18-03-2020,ky,35
19-03-2020,ky,47
20-03-2020,ky,63
21-03-2020,ky,84
22-03-2020,ky,103
23-03-2020,ky,124
24-03-2020,ky,157
25-03-2020,ky,198
26-03-2020,ky,248
27-03-2020,ky,302
28-03-2020,ky,394
29-03-2020,ky,439
30-03-2020,ky,480
31-03-2020,ky,590
01-04-2020,ky,674
02-04-2020,ky,747
03-04-2020,ky,762
04-04-2020,ky,909
05-04-2020,ky,1048
06-04-2020,ky,1057
07-04-2020,ky,1289
08-04-2020,ky,1393
09-04-2020,ky,1525
10-04-2020,ky,1702
11-04-2020,ky,1851
12-04-2020,ky,1963
13-04-2020,ky,2048
14-04-2020,ky,2210
15-04-2020,ky,2295
16-04-2020,ky,2429
17-04-2020,ky,2522
18-04-2020,ky,2707
19-04-2020,ky,2960
20-04-2020,ky,3050
21-04-2020,ky,3193
22-04-2020,ky,3373
23-04-2020,ky,3548
24-04-2020,ky,3779
25-04-2020,ky,3905
26-04-2020,ky,4074
27-04-2020,ky,4146
28-04-2020,ky,4375
29-04-2020,ky,4538
30-04-2020,ky,4708
01-05-2020,ky,4879
02-05-2020,ky,4881
03-05-2020,ky,5223
04-05-2020,ky,5370
05-05-2020,ky,5822
06-05-2020,ky,5946
07-05-2020,ky,6173
08-05-2020,ky,6298
09-05-2020,ky,6469
10-05-2020,ky,6486
11-05-2020,ky,6710
12-05-2020,ky,7003
13-05-2020,ky,7102
14-05-2020,ky,7397
15-05-2020,ky,7578
16-05-2020,ky,7773
17-05-2020,ky,7793
18-05-2020,ky,8041
19-05-2020,ky,8205
20-05-2020,ky,8336
